ИНН,Компания,Регион,Категория МСП,Год,"Выручка, млн руб.","Чистая прибыль, млн руб.","EBIT, млн руб.","Рентабельность по чистой прибыли, %","Рентабельность EBIT, %","Рост чистой прибыли 2021–2025, %",Ранг по чистой прибыли в году,Прибыльная компания,Статус сбора
2301093108,"ООО ""СТРОЙЭКСПЕРТ""",КРАСНОДАРСКИЙ,Малое предприятие,2022,824.619,19.547,24.436,2.3704280401009434,2.963307903407513,446.87273605409325,1533,True,success_bfo
2301093108,"ООО ""СТРОЙЭКСПЕРТ""",КРАСНОДАРСКИЙ,Малое предприятие,2021,249.393,4.141,5.234,1.6604315277493755,2.0986956329969164,446.87273605409325,3741,True,success_bfo
2301093108,"ООО ""СТРОЙЭКСПЕРТ""",КРАСНОДАРСКИЙ,Малое предприятие,2025,1642.58,22.646,22.005,1.3786847520364305,1.3396607775572575,446.87273605409325,1399,True,success_bfo
2301093108,"ООО ""СТРОЙЭКСПЕРТ""",КРАСНОДАРСКИЙ,Малое предприятие,2023,863.299,14.904,25.111,1.7264007024217567,2.908725713802518,446.87273605409325,1992,True,success_bfo
2301093108,"ООО ""СТРОЙЭКСПЕРТ""",КРАСНОДАРСКИЙ,Малое предприятие,2024,1640.986,-0.247,25.576,-0.015051926098089807,1.558575149330951,446.87273605409325,7487,False,success_bfo
6345020440,"ООО ""СТРОЙЭКСПЕРТ""",САМАРСКАЯ,Малое предприятие,2022,253.382,0.11,0.008,0.04341271282095808,0.0031572882051605876,-13291.86046511628,7597,True,success_bfo
6345020440,"ООО ""СТРОЙЭКСПЕРТ""",САМАРСКАЯ,Малое предприятие,2023,187.0,3.065,,1.6390374331550803,,-13291.86046511628,4340,True,success_bfo
6345020440,"ООО ""СТРОЙЭКСПЕРТ""",САМАРСКАЯ,Малое предприятие,2024,255.016,12.183,,4.777347303698591,,-13291.86046511628,2371,True,success_bfo
6345020440,"ООО ""СТРОЙЭКСПЕРТ""",САМАРСКАЯ,Малое предприятие,2025,216.329,-11.345,,-5.2443269279662,,-13291.86046511628,7724,False,success_bfo
6345020440,"ООО ""СТРОЙЭКСПЕРТ""",САМАРСКАЯ,Малое предприятие,2021,182.246,0.086,0.041,0.04718896436684482,0.022497064407449273,-13291.86046511628,7815,True,success_bfo
6319726246,"ООО ""СЭН""",САМАРСКАЯ,Малое предприятие,2023,63.701,2.758,2.923,4.32960236103044,4.5886249823393666,-23761.53846153846,4490,True,success_bfo
6319726246,"ООО ""СЭН""",САМАРСКАЯ,Малое предприятие,2025,39.152,-9.228,,-23.56967715570086,,-23761.53846153846,7636,False,success_bfo
6319726246,"ООО ""СЭН""",САМАРСКАЯ,Малое предприятие,2024,114.722,5.224,,4.553616568748802,,-23761.53846153846,3499,True,success_bfo
6319726246,"ООО ""СЭН""",САМАРСКАЯ,Малое предприятие,2022,66.442,0.21,0.439,0.316065139520183,0.6607266488064778,-23761.53846153846,7300,True,success_bfo
6319726246,"ООО ""СЭН""",САМАРСКАЯ,Малое предприятие,2021,74.854,0.039,0.049,0.052101424105592216,0.06546076361984664,-23761.53846153846,8038,True,success_bfo
5401958488,"ООО ""СТРОЙЭКСПРЕСС""",НОВОСИБИРСКАЯ,Малое предприятие,2022,298.842,2.105,4.491,0.7043855950636122,1.5028008111309654,767.5719717544813,4967,True,success_bfo
5401958488,"ООО ""СТРОЙЭКСПРЕСС""",НОВОСИБИРСКАЯ,Малое предприятие,2023,426.613,1.567,2.876,0.36731182594060663,0.6741472950894605,767.5719717544813,5172,True,success_bfo
5401958488,"ООО ""СТРОЙЭКСПРЕСС""",НОВОСИБИРСКАЯ,Малое предприятие,2021,146.207,1.841,2.69,1.2591736373771434,1.839857188780291,767.5719717544813,5129,True,success_bfo
5401958488,"ООО ""СТРОЙЭКСПРЕСС""",НОВОСИБИРСКАЯ,Малое предприятие,2025,750.766,15.972,,2.1274271876989634,,767.5719717544813,1709,True,success_bfo
5401958488,"ООО ""СТРОЙЭКСПРЕСС""",НОВОСИБИРСКАЯ,Малое предприятие,2024,637.364,8.335,9.247,1.3077299627842174,1.450819312041471,767.5719717544813,2874,True,success_bfo
7817086939,"ООО ""СТРОЙЭЛЕКТРО""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2024,171.586,11.514,15.6,6.710337673236744,9.091650833984124,-91.03944507713013,2451,True,success_bfo
7817086939,"ООО ""СТРОЙЭЛЕКТРО""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2025,110.777,1.731,3.914,1.5625987343943235,3.5332244057882054,-91.03944507713013,4193,True,success_bfo
7817086939,"ООО ""СТРОЙЭЛЕКТРО""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2021,188.236,19.318,27.824,10.262649015066193,14.781444569582863,-91.03944507713013,1350,True,success_bfo
7817086939,"ООО ""СТРОЙЭЛЕКТРО""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2023,109.418,9.381,12.402,8.573543658264636,11.334515344824435,-91.03944507713013,2635,True,success_bfo
7817086939,"ООО ""СТРОЙЭЛЕКТРО""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2022,83.44,3.495,4.778,4.188638542665388,5.7262703739213805,-91.03944507713013,4146,True,success_bfo
3257082579,"ООО ""СТРОЙЭЛИТ""",БРЯНСКАЯ,Малое предприятие,2025,318.043,-35.889,,-11.284323189002745,,,8127,False,success_bfo
3257082579,"ООО ""СТРОЙЭЛИТ""",БРЯНСКАЯ,Малое предприятие,2023,176.268,102.707,103.82,58.26752445140354,58.898949327160906,,380,True,success_bfo
3257082579,"ООО ""СТРОЙЭЛИТ""",БРЯНСКАЯ,Малое предприятие,2024,148.845,19.274,27.487,12.949040948637844,18.46686150021835,,1825,True,success_bfo
3257082579,"ООО ""СТРОЙЭЛИТ""",БРЯНСКАЯ,Малое предприятие,2022,72.868,28.395,28.766,38.96772245704562,39.476862271504636,,1134,True,success_bfo
9718193161,"ООО ""СТРОЙЭЛИТ""",МОСКВА,Малое предприятие,2025,0.0,-0.002,-0.002,,,,6437,False,success_bfo
9718193161,"ООО ""СТРОЙЭЛИТ""",МОСКВА,Малое предприятие,2024,0.0,-16.913,-16.867,,,,8559,False,success_bfo
9718193161,"ООО ""СТРОЙЭЛИТ""",МОСКВА,Малое предприятие,2022,137.689,2.078,2.598,1.5091982656566612,1.8868609692858542,,4985,True,success_bfo
9718193161,"ООО ""СТРОЙЭЛИТ""",МОСКВА,Малое предприятие,2023,32.944,0.278,0.402,0.8438562408936376,1.2202525497814471,,6699,True,success_bfo
7724226855,"ООО ""СТРОЙЭМ""",МОСКВА,Малое предприятие,2021,204.457,0.899,,0.43970125747712235,,59.399332591768626,6122,True,success_bfo
7724226855,"ООО ""СТРОЙЭМ""",МОСКВА,Малое предприятие,2023,139.921,1.092,,0.7804403913636981,,59.399332591768626,5567,True,success_bfo
7724226855,"ООО ""СТРОЙЭМ""",МОСКВА,Малое предприятие,2024,182.059,0.574,,0.31528240845000793,,59.399332591768626,5822,True,success_bfo
7724226855,"ООО ""СТРОЙЭМ""",МОСКВА,Малое предприятие,2022,200.018,0.081,,0.04049635532802048,,59.399332591768626,7712,True,success_bfo
7724226855,"ООО ""СТРОЙЭМ""",МОСКВА,Малое предприятие,2025,314.754,1.433,,0.45527618394047414,,59.399332591768626,4351,True,success_bfo
5048031655,"ООО ""СТРОЙЭНЕРГО""",МОСКОВСКАЯ,Малое предприятие,2023,11.227,-3.861,,-34.390309076333835,,-2146.101364522417,8673,False,success_bfo
5048031655,"ООО ""СТРОЙЭНЕРГО""",МОСКОВСКАЯ,Малое предприятие,2022,30.405,0.567,,1.8648248643315244,,-2146.101364522417,6565,True,success_bfo
5048031655,"ООО ""СТРОЙЭНЕРГО""",МОСКОВСКАЯ,Малое предприятие,2025,,-23.045,,,,-2146.101364522417,8000,False,success_bfo
5048031655,"ООО ""СТРОЙЭНЕРГО""",МОСКОВСКАЯ,Малое предприятие,2024,0.0,0.087,,,,-2146.101364522417,6682,True,success_bfo
5048031655,"ООО ""СТРОЙЭНЕРГО""",МОСКОВСКАЯ,Малое предприятие,2021,213.114,-1.026,,-0.48143247276105744,,-2146.101364522417,8648,False,success_bfo
0264067223,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",БАШКОРТОСТАН,Малое предприятие,2022,49.766,0.336,,0.6751597476188562,,397.44680851063833,7008,True,success_bfo
0264067223,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",БАШКОРТОСТАН,Малое предприятие,2021,44.794,0.235,,0.5246238335491361,,397.44680851063833,7369,True,success_bfo
0264067223,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",БАШКОРТОСТАН,Малое предприятие,2023,65.066,0.365,,0.5609688623858851,,397.44680851063833,6530,True,success_bfo
0264067223,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",БАШКОРТОСТАН,Малое предприятие,2024,38.741,0.648,,1.6726465501664904,,397.44680851063833,5729,True,success_bfo
0264067223,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",БАШКОРТОСТАН,Малое предприятие,2025,90.647,1.169,,1.2896179686034839,,397.44680851063833,4508,True,success_bfo
7718973457,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",МОСКВА,Малое предприятие,2021,168.018,5.036,6.31,2.9972979085574165,3.7555500005951745,138.46306592533756,3385,True,success_bfo
7718973457,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",МОСКВА,Малое предприятие,2023,227.139,6.551,8.243,2.8841370262262314,3.629055336159796,138.46306592533756,3170,True,success_bfo
7718973457,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",МОСКВА,Малое предприятие,2025,327.133,12.009,19.583,3.670983972879532,5.986250240727777,138.46306592533756,2011,True,success_bfo
7718973457,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",МОСКВА,Малое предприятие,2024,169.501,7.201,9.127,4.248352517094294,5.3846289992389424,138.46306592533756,3060,True,success_bfo
7718973457,"ООО ""СТРОЙЭНЕРГОАЛЬЯНС""",МОСКВА,Малое предприятие,2022,191.377,5.589,7.263,2.920413633822246,3.7951268961264937,138.46306592533756,3357,True,success_bfo
3120013159,"ООО ""СТРОЙЭНЕРГОВЕНТИЛЯЦИЯ""",БЕЛГОРОДСКАЯ,Малое предприятие,2024,113.951,-4.735,-4.735,-4.155294819703205,-4.155294819703205,-142.1826323987539,8132,False,success_bfo
3120013159,"ООО ""СТРОЙЭНЕРГОВЕНТИЛЯЦИЯ""",БЕЛГОРОДСКАЯ,Малое предприятие,2025,94.413,-4.333,-4.333,-4.589410356624617,-4.589410356624617,-142.1826323987539,7361,False,success_bfo
3120013159,"ООО ""СТРОЙЭНЕРГОВЕНТИЛЯЦИЯ""",БЕЛГОРОДСКАЯ,Малое предприятие,2023,99.973,-5.435,-5.435,-5.436467846318506,-5.436467846318506,-142.1826323987539,8784,False,success_bfo
3120013159,"ООО ""СТРОЙЭНЕРГОВЕНТИЛЯЦИЯ""",БЕЛГОРОДСКАЯ,Малое предприятие,2021,314.414,10.272,10.272,3.26703009407978,3.26703009407978,-142.1826323987539,2156,True,success_bfo
3120013159,"ООО ""СТРОЙЭНЕРГОВЕНТИЛЯЦИЯ""",БЕЛГОРОДСКАЯ,Малое предприятие,2022,178.681,0.059,0.162,0.033019739088095544,0.09066436834358438,-142.1826323987539,7806,True,success_bfo
3849029855,"ООО ""СТРОЙЭНЕРГОИНЖИНИРИНГ""",ИРКУТСКАЯ,Малое предприятие,2023,182.144,0.444,1.319,0.24376317638791287,0.7241523190442727,218.5707096124811,6398,True,success_bfo
3849029855,"ООО ""СТРОЙЭНЕРГОИНЖИНИРИНГ""",ИРКУТСКАЯ,Малое предприятие,2022,93.867,1.674,2.526,1.7833743488126819,2.691041580108025,218.5707096124811,5286,True,success_bfo
3849029855,"ООО ""СТРОЙЭНЕРГОИНЖИНИРИНГ""",ИРКУТСКАЯ,Малое предприятие,2021,19.806,-1.987,-2.498,-10.032313440371604,-12.612339695041907,218.5707096124811,8805,False,success_bfo
3849029855,"ООО ""СТРОЙЭНЕРГОИНЖИНИРИНГ""",ИРКУТСКАЯ,Малое предприятие,2024,75.027,0.822,1.722,1.0956055819904835,2.2951737374545162,218.5707096124811,5552,True,success_bfo
3849029855,"ООО ""СТРОЙЭНЕРГОИНЖИНИРИНГ""",ИРКУТСКАЯ,Малое предприятие,2025,179.074,2.356,4.51,1.3156572143359728,2.518511900108335,218.5707096124811,3872,True,success_bfo
1327022163,"ООО ""СТРОЙЭНЕРГОКОМПЛЕКТ""",МОСКВА,Малое предприятие,2025,2628.332,85.129,109.575,3.2388982822565797,4.168993871398286,723.4571483846005,426,True,success_bfo
1327022163,"ООО ""СТРОЙЭНЕРГОКОМПЛЕКТ""",МОСКВА,Малое предприятие,2023,2699.945,23.335,32.148,0.8642768648990998,1.190690921481734,723.4571483846005,1478,True,success_bfo
1327022163,"ООО ""СТРОЙЭНЕРГОКОМПЛЕКТ""",МОСКВА,Малое предприятие,2022,1449.163,17.711,21.746,1.2221537535805151,1.5005903407691197,723.4571483846005,1673,True,success_bfo
1327022163,"ООО ""СТРОЙЭНЕРГОКОМПЛЕКТ""",МОСКВА,Малое предприятие,2021,987.498,10.338,14.103,1.0468881962292582,1.4281547911995771,723.4571483846005,2142,True,success_bfo
1327022163,"ООО ""СТРОЙЭНЕРГОКОМПЛЕКТ""",МОСКВА,Малое предприятие,2024,1798.551,14.92,26.191,0.8295566820179133,1.4562278189498101,723.4571483846005,2117,True,success_bfo
7727337232,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",МОСКВА,Малое предприятие,2021,199.404,81.65,,40.94702212593529,,67.29332516840172,309,True,success_bfo
7727337232,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",МОСКВА,Малое предприятие,2025,252.849,136.595,,54.022361172082945,,67.29332516840172,257,True,success_bfo
7727337232,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",МОСКВА,Малое предприятие,2022,209.72,99.516,,47.45184054930384,,67.29332516840172,278,True,success_bfo
7727337232,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",МОСКВА,Малое предприятие,2023,242.429,95.276,,39.3005787261425,,67.29332516840172,417,True,success_bfo
7727337232,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",МОСКВА,Малое предприятие,2024,254.883,127.979,,50.21088107092274,,67.29332516840172,320,True,success_bfo
7456007326,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",ЧЕЛЯБИНСКАЯ,Малое предприятие,2024,38.913,-0.461,-0.461,-1.1846940611106829,-1.1846940611106829,-207.6923076923077,7568,False,success_bfo
7456007326,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",ЧЕЛЯБИНСКАЯ,Малое предприятие,2022,14.517,-0.447,-0.447,-3.0791485844182684,-3.0791485844182684,-207.6923076923077,8626,False,success_bfo
7456007326,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",ЧЕЛЯБИНСКАЯ,Малое предприятие,2023,27.848,-0.004,0.111,-0.014363688595231256,0.39859235851766733,-207.6923076923077,7869,False,success_bfo
7456007326,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",ЧЕЛЯБИНСКАЯ,Малое предприятие,2021,26.183,0.182,0.234,0.6951075125081159,0.8937096589390063,-207.6923076923077,7500,True,success_bfo
7456007326,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",ЧЕЛЯБИНСКАЯ,Малое предприятие,2025,15.128,-0.196,-0.196,-1.2956107879428873,-1.2956107879428873,-207.6923076923077,6601,False,success_bfo
2404016899,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КРАСНОЯРСКИЙ,Малое предприятие,2024,161.752,12.062,,7.4570948118106735,,318.8329904619413,2389,True,success_bfo
2404016899,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КРАСНОЯРСКИЙ,Малое предприятие,2022,290.617,8.921,,3.0696758964547843,,318.8329904619413,2634,True,success_bfo
2404016899,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КРАСНОЯРСКИЙ,Малое предприятие,2021,155.082,5.347,,3.4478533936885007,,318.8329904619413,3258,True,success_bfo
2404016899,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КРАСНОЯРСКИЙ,Малое предприятие,2023,423.472,13.493,,3.186279140061208,,318.8329904619413,2122,True,success_bfo
2404016899,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КРАСНОЯРСКИЙ,Малое предприятие,2025,525.001,22.395,,4.265706160559694,,318.8329904619413,1411,True,success_bfo
4632126735,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КУРСКАЯ,Малое предприятие,2024,107.208,0.038,5.678,0.03544511603611671,5.296246548765017,5.470347648261758,6829,True,success_bfo
4632126735,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КУРСКАЯ,Малое предприятие,2023,225.383,8.393,11.343,3.723883345238993,5.0327664464489335,5.470347648261758,2797,True,success_bfo
4632126735,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КУРСКАЯ,Малое предприятие,2021,244.418,-1.956,0.787,-0.8002683926715708,0.3219893788509848,5.470347648261758,8799,False,success_bfo
4632126735,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КУРСКАЯ,Малое предприятие,2022,114.62,0.436,1.567,0.38038736695166636,1.3671261559937185,5.470347648261758,6793,True,success_bfo
4632126735,"ООО ""СТРОЙЭНЕРГОМОНТАЖ""",КУРСКАЯ,Малое предприятие,2025,89.105,-1.849,0.33,-2.07507996184277,0.37034958756523206,5.470347648261758,7078,False,success_bfo
3811159397,"ООО ""СТРОЙЭНЕРГОРЕСУРС""",ИРКУТСКАЯ,Малое предприятие,2022,140.015,2.154,,1.538406599292933,,-62.75062284968561,4947,True,success_bfo
3811159397,"ООО ""СТРОЙЭНЕРГОРЕСУРС""",ИРКУТСКАЯ,Малое предприятие,2025,437.788,12.559,,2.8687401207890577,,-62.75062284968561,1958,True,success_bfo
3811159397,"ООО ""СТРОЙЭНЕРГОРЕСУРС""",ИРКУТСКАЯ,Малое предприятие,2021,186.358,33.716,,18.092059369600445,,-62.75062284968561,820,True,success_bfo
3811159397,"ООО ""СТРОЙЭНЕРГОРЕСУРС""",ИРКУТСКАЯ,Малое предприятие,2024,345.603,32.89,,9.516699797166114,,-62.75062284968561,1263,True,success_bfo
3811159397,"ООО ""СТРОЙЭНЕРГОРЕСУРС""",ИРКУТСКАЯ,Малое предприятие,2023,282.616,18.275,,6.4663713307102215,,-62.75062284968561,1735,True,success_bfo
9723132647,"ООО ""СТРОЙЭНЕРГОРУС""",МОСКВА,Малое предприятие,2025,0.126,0.0,0.0,0.0,0.0,,6375,False,success_bfo
9723132647,"ООО ""СТРОЙЭНЕРГОРУС""",МОСКВА,Малое предприятие,2021,,,,,,,,,success_bfo
9723132647,"ООО ""СТРОЙЭНЕРГОРУС""",МОСКВА,Малое предприятие,2022,60.161,2.568,3.692,4.26854606805073,6.136866076029322,,4672,True,success_bfo
5007048730,"ООО ""СТРОЙЭНЕРГОСЕРВИС""",МОСКОВСКАЯ,Малое предприятие,2023,2.415,-7.399,,-306.3768115942029,,920.0,8897,False,success_bfo
5007048730,"ООО ""СТРОЙЭНЕРГОСЕРВИС""",МОСКОВСКАЯ,Малое предприятие,2025,1.106,0.123,,11.12115732368897,,920.0,5679,True,success_bfo
5007048730,"ООО ""СТРОЙЭНЕРГОСЕРВИС""",МОСКОВСКАЯ,Малое предприятие,2024,1.106,-1.638,,-148.1012658227848,,920.0,7819,False,success_bfo
5007048730,"ООО ""СТРОЙЭНЕРГОСЕРВИС""",МОСКОВСКАЯ,Малое предприятие,2022,37.496,2.497,,6.6593770002133565,,920.0,4721,True,success_bfo
5007048730,"ООО ""СТРОЙЭНЕРГОСЕРВИС""",МОСКОВСКАЯ,Малое предприятие,2021,28.707,-0.015,,-0.052252063956526276,,920.0,8348,False,success_bfo
7734669729,"ООО ""СТРОЙЭНЕРГОСЕТЬ""",МОСКВА,Малое предприятие,2024,105.12,3.694,,3.5140791476407918,,31.75189578067276,3943,True,success_bfo
7734669729,"ООО ""СТРОЙЭНЕРГОСЕТЬ""",МОСКВА,Малое предприятие,2025,310.985,6.776,,2.178883225879062,,31.75189578067276,2649,True,success_bfo
7734669729,"ООО ""СТРОЙЭНЕРГОСЕТЬ""",МОСКВА,Малое предприятие,2022,327.427,2.675,,0.8169759977033049,,31.75189578067276,4605,True,success_bfo
7734669729,"ООО ""СТРОЙЭНЕРГОСЕТЬ""",МОСКВА,Малое предприятие,2021,238.335,5.143,,2.1578870077831622,,31.75189578067276,3341,True,success_bfo
7734669729,"ООО ""СТРОЙЭНЕРГОСЕТЬ""",МОСКВА,Малое предприятие,2023,222.186,24.939,,11.224379573870541,,31.75189578067276,1409,True,success_bfo
7813497720,"ООО ""СТРОЙЭСТЕТ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2023,402.384,6.674,,1.6586146566463875,,-76.97697697697697,3133,True,success_bfo
7813497720,"ООО ""СТРОЙЭСТЕТ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2025,116.528,0.92,,0.7895098173829466,,-76.97697697697697,4682,True,success_bfo
7813497720,"ООО ""СТРОЙЭСТЕТ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2024,247.192,6.923,,2.800656979190265,,-76.97697697697697,3117,True,success_bfo
7813497720,"ООО ""СТРОЙЭСТЕТ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2021,329.896,3.996,,1.2112908310497854,,-76.97697697697697,3809,True,success_bfo
7813497720,"ООО ""СТРОЙЭСТЕТ""",САНКТ-ПЕТЕРБУРГ,Малое предприятие,2022,222.065,4.074,,1.834597978069484,,-76.97697697697697,3906,True,success_bfo
7106047347,"ООО ""СТРОЙЭТАЛОН ФИНАНС""",ТУЛЬСКАЯ,Малое предприятие,2022,579.67,24.043,33.792,4.147704728552452,5.829523694515845,1279.3118279569892,1300,True,success_bfo
7106047347,"ООО ""СТРОЙЭТАЛОН ФИНАНС""",ТУЛЬСКАЯ,Малое предприятие,2021,552.157,13.95,20.456,2.5264553378839714,3.7047433972583885,1279.3118279569892,1730,True,success_bfo
7106047347,"ООО ""СТРОЙЭТАЛОН ФИНАНС""",ТУЛЬСКАЯ,Малое предприятие,2024,1517.199,208.408,242.673,13.736365499845437,15.994803582127329,1279.3118279569892,159,True,success_bfo
7106047347,"ООО ""СТРОЙЭТАЛОН ФИНАНС""",ТУЛЬСКАЯ,Малое предприятие,2025,1133.769,192.414,228.341,16.97118196034642,20.13999324377364,1279.3118279569892,159,True,success_bfo
7106047347,"ООО ""СТРОЙЭТАЛОН ФИНАНС""",ТУЛЬСКАЯ,Малое предприятие,2023,1890.168,262.687,329.051,13.897547731206961,17.408558392693134,1279.3118279569892,100,True,success_bfo
2311264232,"ООО ""СТРОЙЭТАЛОН""",КРАСНОДАРСКИЙ,Малое предприятие,2023,178.326,1.387,4.378,0.7777889931922434,2.4550542265289415,80.69704215663795,5303,True,success_bfo
2311264232,"ООО ""СТРОЙЭТАЛОН""",КРАСНОДАРСКИЙ,Малое предприятие,2021,175.213,-30.529,-28.531,-17.42393543858047,-16.2836090929326,80.69704215663795,9682,False,success_bfo
2311264232,"ООО ""СТРОЙЭТАЛОН""",КРАСНОДАРСКИЙ,Малое предприятие,2022,67.233,-18.487,-17.111,-27.49691371796588,-25.450299704014395,80.69704215663795,9747,False,success_bfo
2311264232,"ООО ""СТРОЙЭТАЛОН""",КРАСНОДАРСКИЙ,Малое предприятие,2024,78.437,7.732,9.771,9.857592717722504,12.45713120083634,80.69704215663795,2971,True,success_bfo
2311264232,"ООО ""СТРОЙЭТАЛОН""",КРАСНОДАРСКИЙ,Малое предприятие,2025,11.399,-5.893,,-51.69751732608123,,80.69704215663795,7456,False,success_bfo
6330071000,"ООО ""СТРОЙЭФФЕКТ""",САМАРСКАЯ,Малое предприятие,2022,127.986,2.63,3.766,2.054912256028003,2.9425093369587296,-96.2437013284471,4631,True,success_bfo
6330071000,"ООО ""СТРОЙЭФФЕКТ""",САМАРСКАЯ,Малое предприятие,2021,91.041,2.183,3.01,2.3978207620742302,3.3062026998824705,-96.2437013284471,4871,True,success_bfo
6330071000,"ООО ""СТРОЙЭФФЕКТ""",САМАРСКАЯ,Малое предприятие,2024,139.699,2.522,3.903,1.8053099879025618,2.793863950350396,-96.2437013284471,4434,True,success_bfo
6330071000,"ООО ""СТРОЙЭФФЕКТ""",САМАРСКАЯ,Малое предприятие,2025,207.622,0.082,,0.03949485122000559,,-96.2437013284471,5776,True,success_bfo
6330071000,"ООО ""СТРОЙЭФФЕКТ""",САМАРСКАЯ,Малое предприятие,2023,198.203,3.289,4.684,1.6594097970262809,2.363233654384646,-96.2437013284471,4240,True,success_bfo
3460081614,"ООО ""СТРОЙЮГ""",ВОЛГОГРАДСКАЯ,Малое предприятие,2023,40.428,1.591,1.976,3.9353913129514195,4.887701592955378,130.22053756030323,5153,True,success_bfo
3460081614,"ООО ""СТРОЙЮГ""",ВОЛГОГРАДСКАЯ,Малое предприятие,2024,107.312,3.88,7.055,3.615625465931117,6.574288057253616,130.22053756030323,3887,True,success_bfo
3460081614,"ООО ""СТРОЙЮГ""",ВОЛГОГРАДСКАЯ,Малое предприятие,2022,38.755,3.064,3.472,7.906076635272869,8.958844020126437,130.22053756030323,4388,True,success_bfo
3460081614,"ООО ""СТРОЙЮГ""",ВОЛГОГРАДСКАЯ,Малое предприятие,2021,,-2.902,-2.902,,,130.22053756030323,8940,False,success_bfo
3460081614,"ООО ""СТРОЙЮГ""",ВОЛГОГРАДСКАЯ,Малое предприятие,2025,35.576,0.877,1.239,2.465145041601079,3.4826849561502136,130.22053756030323,4720,True,success_bfo
2301097335,"ООО ""СТРОЙЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2023,178.082,-2.992,,-1.6801248862883391,,-114.9495228875674,8578,False,success_bfo
2301097335,"ООО ""СТРОЙЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2025,11.547,-6.486,,-56.17043387892959,,-114.9495228875674,7495,False,success_bfo
2301097335,"ООО ""СТРОЙЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2024,67.227,15.661,,23.295699644488078,,-114.9495228875674,2060,True,success_bfo
2301097335,"ООО ""СТРОЙЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2022,53.733,-2.927,,-5.447304263674092,,-114.9495228875674,9087,False,success_bfo
2301097335,"ООО ""СТРОЙЮГ""",КРАСНОДАРСКИЙ,Малое предприятие,2021,91.665,43.386,,47.33104238258877,,-114.9495228875674,631,True,success_bfo
7728437889,"ООО ""СДМ""",МОСКВА,Малое предприятие,2024,345.786,5.781,,1.6718432787909285,,,3365,True,success_bfo
7728437889,"ООО ""СДМ""",МОСКВА,Малое предприятие,2023,176.427,1.081,1.354,0.6127180080146463,0.7674562283550704,,5579,True,success_bfo
7728437889,"ООО ""СДМ""",МОСКВА,Малое предприятие,2022,14.342,-8.336,-10.361,-58.12299539813136,-72.24236508157858,,9462,False,success_bfo
7728437889,"ООО ""СДМ""",МОСКВА,Малое предприятие,2021,7.499,0.868,1.087,11.57487665022003,14.495266035471396,,6166,True,success_bfo
9715223410,"ООО ""СТРУЗА ИНЖИНИРИНГ""",МОСКВА,Малое предприятие,2021,220.33,4.042,8.109,1.8345209458539464,3.680388508146871,606.2097971301336,3793,True,success_bfo
9715223410,"ООО ""СТРУЗА ИНЖИНИРИНГ""",МОСКВА,Малое предприятие,2025,1326.756,28.545,136.661,2.1514882917431692,10.300386808124479,606.2097971301336,1171,True,success_bfo
